"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",1.19559218307046,-0.359275554658904,-1.60573847108439,-1.15943503617817,0.941265926637308,0.42181056034905,0.265949838910227,-1.75797254572226,-0.960169648674988,-0.894065230663999,-1.98503249702929,-0.505364253154787,2.36157219803802,-0.272520346181647,-0.0272989417739496,-0.090830332607154
"2",-1.20833871136355,0.97257364059849,1.27758666994669,-0.850120515575895,-2.42790053497447,0.139483571699041,0.258604604162375,0.88532835004502,-0.91665422964337,-0.786031602157834,0.271682839183257,0.890036008413468,-1.60843531909964,-0.143741897374626,-1.72787686240644,-0.73029344875612
"3",1.01936762049301,1.31232689736414,1.30484695123492,-1.59467009724222,0.270011202701645,0.389794488003388,-0.234082753741888,2.05082384377322,-0.0564007497975686,0.0893492088551346,1.48559764356759,0.657939760010046,-0.759837654778373,0.10743050379621,-0.423817487453811,-2.10596869763563
"4",-0.54354028363918,-0.985758305101322,-0.532608138379772,-0.0117511865454879,0.496254905905673,0.763167567003733,-0.608957987178852,0.954985011938025,-1.13564375819294,-0.332120682026123,-0.586882186091209,-0.873527333725575,0.0748655712615461,-1.6859027179156,-0.169421590899566,-0.207563827882669
"5",-0.356535267945567,1.13248943418421,-1.86123103837912,-0.158276529918461,2.18993599480755,-0.610531364439809,0.494764397579237,-1.11884439498237,-0.343207192039632,-0.391707483279706,-0.0479521293853931,1.29230218555023,-1.29215842832968,1.79274993352941,0.390468266641964,-0.35741069864574
"6",1.47974826870398,0.393720099335749,-0.632502659371492,-0.85946428488802,0.51822120683246,-0.617623699580819,0.939348757061989,0.475745440542676,-1.1340240899867,0.0375904890068289,-1.03519001071925,-1.09823979510833,0.267113028198488,-0.2455684502012,1.63170397284853,0.957104621348676
"7",-1.0496932243565,-0.150997657524058,0.322483324147778,-0.0801994281645227,-0.760492422757278,-0.78087099812705,-0.567132716485688,-0.82015124004547,0.93969231532444,-0.0597694657908282,-0.625548874957151,-1.0360761953982,0.416335914898131,-0.15112093160967,1.42522501383738,-0.00554185200156031
"8",-0.470040993060966,-0.530481307834083,-0.417797090420518,1.46308693177729,2.7670633046075,0.26023704950693,-0.195179882633944,2.1887182372668,-0.271480762185908,-1.36647757831339,1.93105608691304,-1.2599758656172,1.06456042315712,1.02130405126889,-0.122724164859821,1.05055347351023
"9",0.701949130286183,0.624728380289117,0.439384860529541,0.143975243219458,0.403652821996323,1.08216387930459,1.85306926176465,-0.808287445013865,-0.528515999514917,0.657418888371649,-1.0597004979194,-1.60329216930589,-1.68740616654874,-0.466237217093194,-0.229371418430217,0.417831700818844
"10",1.74605259337424,-0.657284806703323,-0.470659087427925,-0.70717388929598,-0.860917256360526,-2.10054244974157,-0.594202912616346,1.40191937261264,0.443956996283666,0.120254840462688,0.143854325696828,0.72805330298134,-2.0928704274061,-0.172858450039927,-0.41905191739907,0.868924745064206
"11",-1.61417379564889,1.44897924625355,1.53214781542023,0.712718355328076,-1.20972624137856,-0.163061325329587,0.0653155386414223,0.644923561987022,0.835804527812501,0.770519455976322,0.581798104286293,-0.963500099931755,0.381918435785561,-1.27654877398833,-0.0290627930026937,-0.107875011603442
"12",-0.951435599116154,1.69024058714103,0.628588883488629,-0.457456871632563,1.5482173511337,-0.198104405723792,-1.88671874576142,-0.719276611709695,-0.708472064648301,-0.359571597499709,-0.917188603407347,-0.274460227019638,0.838237467612973,0.38492900015785,0.926381116030907,-1.83541370977223
"13",-0.210162797872018,0.666436906004413,-0.0639853150991601,0.282181561926035,-0.0316663564675952,-0.063237494038683,0.640854787073093,-0.791607181611938,-0.438320398544516,-0.973064997156687,0.703727588348999,-0.151543071866451,0.208907361842014,0.96138660221982,-1.05105565202941,-0.605529342981882
"14",1.10397743787586,-2.94032751062794,1.21323542684178,-0.328803776545662,-0.466028151887501,1.18492314849308,1.89741946710801,0.489164407183851,1.11611169028479,-0.0425946092969043,-0.85927900401754,-0.759635313747699,-0.257894405710633,-0.513412882714806,-0.270725575357635,1.40231776362966
"15",0.344767778052428,-0.668926796923276,-1.86645389748702,-1.77254928266865,0.19682860948736,-0.582735475225993,1.47609623677511,-0.412174415672222,1.46791020499777,1.24171378820909,-0.432947687322729,-0.275515253756053,-1.48812644379717,-0.643049859052725,0.251565100913435,-0.760548913804913
"16",0.789493334242237,-0.536891138167832,0.87556105001809,1.07566492477874,0.369939563029014,0.70809884756505,-0.488845198036855,-0.637636759816992,1.12289464521193,-1.12121981128762,0.58770021555897,1.78547855065717,-1.1089331481102,-2.53371800039663,0.601954938176508,-0.525907415597159
"17",0.573260940768916,0.340437321599689,1.01466674737306,1.01112097614397,-0.231547601513101,-1.76238050089156,-0.469452972299561,-1.72454918336685,-0.0322111823539741,1.04321827206438,0.356086082725041,2.80478987370374,0.313388712404794,-1.20782249493701,0.0891718788621331,0.120729329848768
"18",-0.798441869258447,-1.61134211904906,-0.692137945414398,1.04134295870318,0.446006138553939,-0.256519843525729,-0.669642930753286,-0.571894549107349,0.630746064302085,-0.800044649505746,-0.195199149177937,0.0910650567689484,-0.377760470614323,-0.261652429495585,-1.11077242557823,0.448391945431464
"19",1.00183130552501,0.312195758776616,-1.10351936285913,-1.12164749885299,0.762195790835847,0.387926375602,-0.178996927732733,-0.00579659051418711,0.641861847701315,1.13559940674585,-0.713212990200895,-0.844553421321394,-0.0848966144586319,0.578661349611339,1.77105099193142,-0.105704335899713
